20070822,0,"1,447.03","1,464.86","1,447.03","1,464.07","3,309,120,000"
20070823,1,"1,464.05","1,472.06","1,453.88","1,462.50","3,084,390,000"
20070824,0,"1,462.34","1,479.40","1,460.54","1,479.37","2,541,400,000"
20070827,0,"1,479.36","1,479.36","1,465.98","1,466.79","2,406,180,000"
20070828,1,"1,466.72","1,466.72","1,432.01","1,432.36","3,078,090,000"
20070829,0,"1,432.01","1,463.76","1,432.01","1,463.76","2,824,070,000"
20070830,1,"1,463.67","1,468.43","1,451.25","1,457.64","2,582,960,000"
20070831,1,"1,457.61","1,481.47","1,457.61","1,473.99","2,731,610,000"
20070904,0,"1,473.96","1,496.40","1,472.15","1,489.42","2,766,600,000"
20070905,1,"1,488.76","1,488.76","1,466.34","1,472.29","2,991,600,000"
20070906,0,"1,472.03","1,481.49","1,467.41","1,478.55","2,459,590,000"
20070907,0,"1,478.55","1,478.55","1,449.07","1,453.55","3,191,080,000"
20070910,1,"1,453.50","1,462.25","1,439.29","1,451.70","2,835,720,000"
20070911,1,"1,451.69","1,472.48","1,451.69","1,471.49","3,015,330,000"
20070912,1,"1,471.10","1,479.50","1,465.75","1,471.56","2,885,720,000"
20070913,1,"1,471.47","1,489.58","1,471.47","1,483.95","2,877,080,000"
20070914,0,"1,483.95","1,485.99","1,473.18","1,484.25","2,641,740,000"
20070917,1,"1,484.24","1,484.24","1,471.82","1,476.65","2,598,390,000"
20070918,1,"1,476.63","1,519.89","1,476.63","1,519.78","3,708,940,000"
20070919,0,"1,519.75","1,538.74","1,519.75","1,529.03","3,846,750,000"
20070920,1,"1,528.69","1,529.14","1,516.42","1,518.75","2,957,700,000"
20070921,0,"1,518.75","1,530.89","1,518.75","1,525.75","3,679,460,000"
20070924,0,"1,525.75","1,530.18","1,516.15","1,517.73","3,131,310,000"
20070925,1,"1,516.34","1,518.27","1,507.13","1,517.21","3,187,770,000"
20070926,1,"1,518.62","1,529.39","1,518.62","1,525.42","3,237,390,000"
20070927,0,"1,527.32","1,532.46","1,525.81","1,531.38","2,872,180,000"
20070928,1,"1,531.24","1,533.74","1,521.99","1,526.75","2,925,350,000"
20071001,0,"1,527.29","1,549.02","1,527.25","1,547.04","3,281,990,000"
20071002,0,"1,546.96","1,548.01","1,540.37","1,546.63","3,101,910,000"
