20081023,0,908.11
20081024,0,876.77
20081027,1,848.92
20081028,0,940.51
20081029,1,930.09
20081030,1,954.09
20081031,0,968.75
20081103,1,966.30
20081104,0,"1,005.75"
20081105,0,952.77
20081106,1,904.88
20081107,0,930.99
20081110,0,919.21
20081111,0,898.95
20081112,1,852.30
20081113,0,911.29
20081114,0,873.29
20081117,1,850.75
20081118,0,859.12
20081119,0,806.58
20081120,1,752.44
20081121,1,800.03
20081124,1,851.81
20081125,1,857.39
20081126,1,887.68
20081128,0,896.24
20081201,1,816.21
20081202,1,848.81
20081203,0,870.74
20081204,1,845.22
20081205,1,876.07
20081208,0,909.70
20081209,1,888.67
20081210,0,899.24
20081211,1,873.59
20081212,0,879.73
20081215,1,868.57
20081216,0,913.18
20081217,0,904.42
20081218,1,885.28
20081219,0,887.88
20081222,0,871.63
20081223,1,863.16
20081224,1,868.15
20081226,0,872.80
20081229,1,869.42
20081230,1,890.64
20081231,1,903.25
20090102,0,931.80
20090105,1,927.45
20090106,0,934.70
20090107,1,906.65
20090108,0,909.73
20090109,0,890.35
20090112,1,870.26
20090113,0,871.79
20090114,1,842.62
20090115,1,843.74
20090116,0,850.12
20090120,1,805.22
20090121,0,840.24
20090122,1,827.50
20090123,1,831.95
20090126,1,836.57
20090127,1,845.71
20090128,0,874.09
20090129,0,845.14
20090130,0,825.88
20090202,1,825.44
20090203,0,838.51
20090204,1,832.23
20090205,1,845.85
20090206,1,868.60
20090209,0,869.89
20090210,1,827.16
20090211,1,833.74
20090212,0,835.19
20090213,0,826.84
20090217,0,789.17
20090218,0,788.42
20090219,0,778.94
20090220,0,770.05
20090223,1,743.33
20090224,0,773.14
20090225,0,764.90
20090226,0,752.83
20090227,0,735.09
20090302,0,700.82
20090303,1,696.33
20090304,0,712.87
20090305,1,682.55
20090306,0,683.38
20090309,1,676.53
20090310,1,719.60
20090311,1,721.36
20090312,1,750.74
20090313,0,756.55
20090316,1,753.89
20090317,1,778.12
20090318,0,794.35
20090319,0,784.04
20090320,1,768.54
20090323,0,822.92
20090324,1,806.12
20090325,1,813.88
20090326,0,832.86
20090327,0,815.94
20090330,1,787.53
20090331,1,797.87
20090401,1,811.08
20090402,1,834.38
20090403,0,842.50
20090406,0,835.48
20090407,1,815.55
20090408,1,825.16
20090409,1,856.56
20090413,0,858.73
20090414,1,841.50
20090415,1,852.06
20090416,1,865.30
20090417,0,869.60
20090420,1,832.39
20090421,0,850.08
20090422,1,843.55
20090423,1,851.92
20090424,0,866.23
20090427,0,857.51
20090428,1,855.16
20090429,0,873.64
20090430,1,872.81
20090501,1,877.52
20090504,0,907.24
20090505,1,903.80
20090506,0,919.53
20090507,1,907.39
20090508,0,929.23
20090511,0,909.24
